int	string	string	string	string
314	Cooperation - SecretaryGiftPanel	k9ycebr5hh76b-n5_hh76	des	Unlock after hiring a secretary
315	GM - GMSubMenuRadioBar	ujw583ypket7l-n12_nb4e-0	subMenu	Log
316	GM - GMSubMenuRadioBar	ujw583ypket7l-n12_nb4e-1	subMenu	Error
317	GM - GMSubMenuRadioBar	ujw583ypket7l-n12_nb4e-2	subMenu	Warm
318	GM - NumberInput	ujw583ypfv0tf-n7_c3i0	downButton	◁
319	GM - NumberInput	ujw583ypfv0tf-n8_c3i0	upButton	▷
320	Guide - GuideFinishItem	toebkrsrgn0t17-n4_gn0t	title	Title
321	GM - NumberInput	ujw583ypfv0tf-n10_c3i0-prompt	title	Enter name or ID, separated by commas
322	GM - TextArea	ujw583ypket7m-n7_nb4e-prompt	title	Enter command, you can enter multiple commands, one for each line
323	GM - TextInput	ujw583ypfv0tb-n7_nb4e-prompt	title	Enter name or ID, separated by a comma or space. Id: will search for ID, type: will search for type
324	GM - TextInputCenter	ujw583ypfv0tg-n7_nb4e-prompt	title	Enter name or ID, separated by commas
325	Guide - GuideMainDialog	toebkrsrhz3mw-n7_hz3m	title	Title
326	GM - TreeItem	ujw583ypx6hot-n3_x6ho	title	Item
327	GM - TreeItemOpenCheckbox	ujw583ypx6how-n9_x6ho	close	▶
328	GM - TreeItemOpenCheckbox	ujw583ypx6how-n10_x6ho	open	▼
329	Guide - GuideDialogMsgPanel	toebkrsr9wvb1o-n9_hz3m	title	Everybody
330	Guide - GuideLeftDialog	toebkrsrgn0t1b-n2_gn0t	name	Timmy Dempsey
331	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n4_hh76	title	Daily Welfare
332	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n75_fcz7	name	
333	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n83_fcz7	n83	
334	Guide - GuideRightDialog	toebkrsrgn0t1c-n2_gn0t	name	Timmy Dempsey
335	Guide - GuideTalkItem	toebkrsr9q7z1j-n19_r1go	testlabel	Everybody
336	Guide - GuideTalkItem	toebkrsr9q7z1j-n18_9q7z	dialogr	Single column vertical row, using virtual columns
337	Guide - GuideTaskItem	toebkrsrhz3m16-n17_hz3m	title	Unlock 40 scripts(20/40)
338	Guide - GuideTaskRecordUI	toebkrsrhz3m15-n5_hz3m	title	LOG
339	Guide - GuideTaskUI	toebkrsrhz3mz-n5_hz3m	title	Filming
340	Guide - GuideTaskUI	toebkrsrhz3mz-n14_hz3m	desc	You finished filming your very first movie! It's worth celebrating!
341	Guide - RecordBtn	toebkrsr7vaw1k-n1_z7vk	title	LOG
342	Guide - Text	toebkrsrfcz71r-n0_k1jx	title	
343	Guide - WarNewspaperHeadlines	toebkrsr7vaw1l-n2_pvrg	title	Title
344	Login - AccountComboBoxItem	7znsj5i6dl322b-n0_mw5e	title	Title
345	Login - accountInput	7znsj5i6cpc91k-n20_eikn-prompt	txt_account	User Name
346	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n14_hh76	giftTitle	Secretary Gift
347	Login - Agreement	7znsj5i6cpc91p-n45_r8v7	text	AGREEMENT
348	Login - btn_accoutsec	7znsj5i6eikno-n5_eikn	n5	Account Security
349	Login - btn_forgot	7znsj5i6eiknn-n5_eikn	Title	Forgot Password
350	Login - btn_guest	7znsj5i6eiknk-n5_dyfe	n5	GUEST
351	Login - btn_guestlogin	7znsj5i68zgr1i-n5_dyfe	n5	LOGIN
352	Login - btn_linkaccount	7znsj5i68zgr1j-n5_dyfe	n5	LINK
353	Login - btn_login	7znsj5i6eikni-n5_dyfe	n5	LOGIN
354	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n10_hh76	talkMsg	I'm Your Secretary
355	Login - btn_next	7znsj5i6cpc91y-n1_cpc9	n1	NEXT
356	Login - btn_onRegister	7znsj5i68zgr1e-n5_dyfe	n5	REGISTER
357	Login - btn_register	7znsj5i6eiknj-n5_dyfe	n5	REGISTER
358	Login - btn_userAgreement	7znsj5i68zgr1f-n5_k88i	title	Register means you agree with [color=#A64F1B]User Agreement[/color]
359	Login - CreatRole	7znsj5i6cpc91r-n8_cpc9	btn_next	NEXT
360	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n21_hh76	msgTitle	Hire a secretary can give you:
361	Login - CreatRole	7znsj5i6cpc91r-n17_w5tk-tips	nameInput	Enter Name
362	Login - CreatRole	7znsj5i6cpc91r-n18_w5tk	sexTip	Select Gender
363	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-0	sex	Male
364	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-1	sex	Female
365	Login - CreatRole	7znsj5i6cpc91r-n4_cpc9	title_sex	Select Actor
366	Login - InitialActor	7znsj5i6oh1c2z-n6_oh1c	btn_next	NEXT
367	Login - InitialActor	7znsj5i6oh1c2z-n9_dk94	des	Please Select Your First Actor
368	Login - LoginGuest	7znsj5i6w5tk27-n58_w5tk	n58	Dear player, guest mode will not guarantee data security! Deleting the game or change device may cause data lost!|n|For the safety of your valuable account,we suggest you [color=#FF0000]LINK ACCOUNT[/color] to play the game.
369	Login - nameInput	7znsj5i6w5tk26-n20_eikn-prompt	txt_account	Account
370	Login - PopupMenu	7znsj5i6l8d850-n2-0	list	
371	Login - PopupMenu_item	7znsj5i6l8d851-n3	title	
372	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n25_s9dx	n25	Click anywhere to continue
373	Login - Version	7znsj5i6cpc91q-n43_8zgr	txt_resVer	ResVersion:11293239.12312.123
374	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n16_hh76	iconName1	Name
375	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n30_s9dx	desc	Bonita Fernandez: A producer you worked with several times during your acting career. Tired of the film industry, she decided to join you when you raised the idea of changing the rules of the movie business.
376	Login - Version	7znsj5i6cpc91q-n44_8zgr	txt_gamever	GameVersion:1.0.18
377	MainUI - GuideFinishItem	7ecreso0gn0tx56-n4_gn0t	title	Title
378	MainUI - GuideMainDialog	7ecreso0gn0tx53-n7_hz3m	title	Title
379	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n15_olpu	dialog	
380	MainUI - MainMenuBar	7ecreso0npx5x3n-n4_ua2b	btn_manager	Manage
381	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n17_hh76	iconName2	Name
382	MainUI - MainMenuBar	7ecreso0npx5x3n-n5_ua2b	btn_artist	Actor
383	MainUI - MainMenuBar	7ecreso0npx5x3n-n7_ua2b	btn_market	Market
384	MainUI - MainMenuBar	7ecreso0npx5x3n-n8_ua2b	btn_social	Social
385	MainUI - MainMenuBar	7ecreso0npx5x3n-n9_ua2b	btn_depot	Depot
386	MainUI - MenuBButton	7ecreso0rbh3x4a-n4_npx5	title	Operate
387	MainUI - MenuBMainButton	7ecreso0ua2b2q-n4_npx5	title	Film
388	MainUI - MenuRButton	7ecreso0ua2b2w-n4_npx5	title	Settings
389	MainUI - MenuSubButton	7ecreso0m6h3x4g-n4_npx5	title	Settings
390	MainUI - RightTopMenuBar	7ecreso0hltlx4b-n13_ua2b	setting	Play
391	MainUI - SubmenuManager	7ecreso0x9zqx4s-n53_m6h3	btn_1	THEATER
392	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n18_hh76	iconName3	Name
393	MainUI - SubmenuManager	7ecreso0x9zqx4s-n54_m6h3	btn_2	SCRIPT
394	MainUI - SubmenuManager	7ecreso0x9zqx4s-n55_m6h3	btn_3	SCRIPTWRITER
395	MainUI - SubmenuManager	7ecreso0x9zqx4s-n56_m6h3	btn_4	ACTOR LIST
396	MainUI - SubmenuManager	7ecreso0x9zqx4s-n57_m6h3	btn_5	TREASURE
397	MainUI - SubmenuRun	7ecreso0x9zqx4t-n53_m6h3	btn_1	ORDER
398	MainUI - SubmenuRun	7ecreso0x9zqx4t-n54_m6h3	btn_2	PRODUCE
399	MainUI - SubmenuRun	7ecreso0x9zqx4t-n55_m6h3	btn_3	BUSINESS
400	MainUI - SubmenuRun	7ecreso0x9zqx4t-n56_m6h3	btn_4	VISIT
401	MainUI - SubmenuRun	7ecreso0x9zqx4t-n57_m6h3	btn_5	CONFERENCE
402	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n19_hh76	iconName4	Name
403	MainUI - SubmenuRun	7ecreso0x9zqx4t-n59_m6h3	btn_5	STOCK
404	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n53_m6h3	btn_1	GROUP
405	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n54_m6h3	btn_2	LEADER
406	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n55_m6h3	btn_3	COOPERATE
407	MainUI - TimeMenuButton	7ecreso0m6h3x4j-n11_m6h3	title	Awards
408	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n30_8zgr	vip	VIP 1
409	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n27_8zgr	level	
410	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n13_hh76	n13	Hired
411	MainUI - TopServer	7ecreso0rbh3x47-n28_rbh3	serverName	David
412	MainUI - TopServer	7ecreso0rbh3x47-n30_rbh3	serverRank	No.105
413	MainUI - TopStreet	7ecreso0rbh3x46-n21_rbh3	streetId	
414	MainUI - TopStreet	7ecreso0rbh3x46-n22_rbh3	roleName	Season
415	MainUI - TopStreet	7ecreso0rbh3x46-n24_rbh3	streetRank	No.105
416	Login - passwordInput	7znsj5i6cpc91l-n21_eikn-prompt	txt_password	Password
417	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n8_h5zr	title	Fans want to see
418	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n9_h5zr	name	Fans want to see
419	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n11_h5zr	checklabel	Auto-reception
420	MainUI - WarExpect	7ecreso0qz7hx4r-n8_zqet	tip1	Anonymous
421	MainUI - WarExpect	7ecreso0qz7hx4r-n9_zqet	tip2	Movie Hype
422	Cooperation - SecretaryWelfareMsgItem	k9ycebr5hh76a-n0_hh76	msg	Skill Training
423	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n11_b1h0	filmName	Film Name
424	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n16_mdgc	dayLeft	999 days left
425	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n6_hz3m	dialog	Dialog
426	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n12_b1h0	total	530K
427	Manage - BusinessLoadingPanel	y3jchkngtpm80-n146_jzhf	title	Loading…
428	Guide - GuideDialog	toebkrsrhz3ms-n9_hz3m	title	Everybody
429	Manage - BusinessMsgPanel	y3jchkngtpm81-n161_tpm8	company	Company
430	Manage - BusinessMsgPanel	y3jchkngtpm81-n162_tpm8	content	
431	Manage - BusinessMsgPanel	y3jchkngtpm81-n164_tpm8	get	Rewards:
432	Manage - BusinessUI	y3jchkngtpm82-n151_tpm8	name	Abdom
433	Manage - BusinessUI	y3jchkngtpm82-n152_tpm8	title	Abdom
434	Manage - BusinessUI	y3jchkngtpm82-n132_jzhf	remain	Remaining
435	Manage - BusinessUI	y3jchkngtpm82-n136_jzhf	tip	Requires [Block Rank 5]
436	Manage - BusinessUI	y3jchkngtpm82-n135_jzhf	auto	Auto-approve
437	Manage - DeleteBtn	y3jchkngtpm8p-n14_tpm8	title	DELETE
438	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n106_lq44	title	Fulfilling fans' wish will make them supporting us more!
439	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n107_lq44	orderLabel	Requirements:
440	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n122_tpm8	completeLabel	Rewards:
441	Manage - ManagerOrderUI	y3jchkngtpm8u-n117_lq44	noneOrder	No more order for now
442	Manage - ManagerOrderUI	y3jchkngtpm8u-n118_lq44	newOrderWay	You can gain new orders by filming movies and advertising
443	Manage - ManagerOrderUI	y3jchkngtpm8u-n70_lq44	sortOrder	Orders in queue
444	Manage - ManagerOrderUI	y3jchkngtpm8u-n143_q3xd	cooperator	Cooperator
445	Manage - ManagerOrderUI	y3jchkngtpm8u-n144_q3xd	cooperatorName	Cooperator
446	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n12_jzhf	tip	Raise price
447	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n32_w1sr	title	In Conference
448	Manage - MeetingGamePanel	y3jchkngtpm821-n25_jzhf	other	Negotiator
449	Manage - MeetingGamePanel	y3jchkngtpm821-n40_w1sr	title	In Conference
450	Manage - MeetingResultPanel	y3jchkngtpm823-n32_w1sr	title	In Conference
451	Manage - MeetingResultPanel	y3jchkngtpm823-n24_w1sr	paytitle	OK
452	Manage - MettingStartPanel	y3jchkngtpm826-n7_jzhf	next	Fans awaiting: 3/3
453	Manage - VisitUI	y3jchkngtpm83-n5_h5zr	nextFans	Fans awaiting:
454	Notice - PublicNoticePanel	jh3pqd7de77b0-n3_l814	labContent	Should you have any suggestions: Settings->Feedback
455	Market - ActorPropert	p7g5z54adm31dv-n3_hz8v	title	NAME
456	Market - BtnCity	p7g5z54adm31f1-n7_v8at	title	32.Beijing
457	Market - BtnCityPoint	p7g5z54adm31b7-n8_v8at	n8	(success)
458	Market - BtnCityPoint	p7g5z54adm31b7-n12_qz6z	title	
459	Market - btnRoadShow	p7g5z54adm319x-n45_hxi2	n45	
460	PfSkin - ActionItem	s33x8418jazc1lw-n62_k1jx	n62	Lv.1
461	Market - btnRoadShow	p7g5z54adm319x-n57_hxi2	n57	(success)
462	Market - btnRoadShow	p7g5z54adm319x-n69_j6cs	labCost	1,000k
463	Market - CountryItem	p7g5z54adm31fc-n10_l30c	txtName	1. China
464	Market - CountryItem	p7g5z54adm31fc-n19_dm31	txtProgress	Occupied City: 30/40
465	Market - MarketCityInfoPanel	p7g5z54adm319m-n43_hz8v	cityName	30. Kunming
466	Market - MarketCityInfoPanel	p7g5z54adm319m-n28_v8at	n28	Brand Ambassador:
467	Market - MarketCityInfoPanel	p7g5z54adm319m-n68_hz8v	btnGet	RECEIVE
468	PfSkin - ActorDetailUI	s33x8418jazc1kz-n42_d6rl	desc	Actor Intro 1
469	Market - MarketCityInfoPanel	p7g5z54adm319m-n97_dm31	n97	Market Earning:
470	Market - MarketCityInfoPanel	p7g5z54adm319m-n98_dm31	n98	(Each ambassador has different qualification)
471	PfSkin - ActorDetailUI	s33x8418jazc1kz-n52_d6rl	show	Skilled
472	Market - MarketCityInfoPanel	p7g5z54adm319m-n99_dm31	n99	Rewards:
473	Market - MarketCityInfoPanel	p7g5z54adm319m-n108_g8nc	marquee	Although good movies sometimes don't sell, the higher the quality of the movie, the higher the box office burst when it suits the market
474	Market - MarketCountryListPanel	p7g5z54adm319s-n13_l30c	btnShow	VIEW
475	Market - MarketMainPanel	p7g5z54adm319t-n52_l30c	txtCountry	24. Australia 30/40
476	PfSkin - ActorDetailUI	s33x8418jazc1kz-n55_d6rl	age	Skilled
477	Market - MarketOccupyPanel	p7g5z54adm319u-n42_hxi2	cityName	24. Kunming Market Share
478	Market - MarketOccupyPanel	p7g5z54adm319u-n59_hxi2	btnZhanling	OCCUPY
479	PfSkin - ActorDetailUI	s33x8418jazc1kz-n58_d6rl	attTitle1	Scene
480	Market - MarketOccupyPanel	p7g5z54adm319u-n71_qz6z	labAniCost	1,000k
481	Market - MarketOccupyPanel	p7g5z54adm319u-n79_dm31	n79	Reward:
482	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31-tips	n80	Content
483	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31	n80	
484	PfSkin - ActorDetailUI	s33x8418jazc1kz-n62_d6rl	attTitle2	Scene
485	Market - MarketPublicityPanel	p7g5z54adm319z-n34_bjuq	name	31-2 Outdoor Concert
486	Market - MarketPublicityPanel	p7g5z54adm319z-n104_xl2j	n104	Requirements
487	Market - MarketPublicityPanel	p7g5z54adm319z-n39_bjuq	actorDemand	Perform
488	PfSkin - ActorDetailUI	s33x8418jazc1kz-n66_d6rl	attTitle3	Scene
489	Market - MarketPublicityPanel	p7g5z54adm319z-n105_xl2j	n105	Local market requirement:
490	Market - MarketPublicityPanel	p7g5z54adm319z-n36_bjuq	demand	According to our survey
491	PfSkin - ActorDetailUI	s33x8418jazc1kz-n70_d6rl	attTitle4	Scene
492	Market - MarketPublicityPanel	p7g5z54adm319z-n103_xl2j	n103	Progress
493	Market - MarketPublicityPanel	p7g5z54adm319z-n94_h3nq	btnPublicity	ADVERTISE
494	Market - MarketPublicityPanel	p7g5z54adm319z-n66_hxi2	auto	Auto-advertise
495	Market - MarketPublicityPanel	p7g5z54adm319z-n67_hxi2	tip	Unlock after hiring a secretary
496	Market - MarketRoadShowPanel	p7g5z54adm31a6-n2_l0d4	btnSkip	SKIP
497	Market - MarketRoadShowPanel	p7g5z54adm31a6-n50_xl2j	n50	Requirement:
498	Market - MarketSelectActorItem	p7g5z54adm31ed-n111_qz6z	title	Abraham
499	Market - MarketSelectActorItem	p7g5z54adm31ed-n109_xl2j	labDemand1	Scene
500	PfSkin - ActorIcon	s33x8418c4evt1x5-n14_kk9x	title	Leo
501	Market - MarketSelectActorItem	p7g5z54adm31ed-n110_xl2j	labDemand2	Scene
502	Market - MarketSelectActorItem	p7g5z54adm31ed-n146_e65f	n146	Assigned
503	PfSkin - ActorIcon	s33x8418kk9x1v3-n14_kk9x	title	Leo
504	Market - MarketSelectActorItem	p7g5z54adm31ed-n144_e65f	btnPromotion	UPGRADE
505	Market - MarketSelectActorPanel	p7g5z54adm31af-n84_dm31	title	Select Ambassador
506	Market - MarketSelectActorPanel	p7g5z54adm31af-n75_qz6z	txtTip2	Image No.1 ambassador requirements:|n|Nationality:CN
507	PfSkin - ActorItem	s33x8418mywn1kl-n109_xl2j	labDemand1	Scene 1000
508	Market - MarketSelectActorPanel	p7g5z54adm31af-n88_e65f	txtTip	Select an actor as brand ambassador
509	Mission - MissionItem	33rn3ccxj3a35-n14_j3a3	name	Name
510	Mission - MissionItem	33rn3ccxj3a35-n15_j3a3	state	Completeness: {value=100}
511	PfSkin - ActorItem	s33x8418mywn1kl-n110_xl2j	labDemand2	Scene 1000
512	Mission - MissionItem	33rn3ccxj3a35-n32_gnyv	state	{value=10000000}
513	Mission - MissionItem	33rn3ccxj3a35-n24_x9zq	buttonGet	GET
514	PfSkin - ActorItem	s33x8418mywn1kl-n111_qz6z	title	Abraham
515	Mission - MissionItem	33rn3ccxj3a35-n16_j3a3	buttonGo	GO
516	Mission - MissionMainPanel	33rn3ccxj3a30-n5_11ftt	title	Daily Task
517	Mission - MissionMainPanel	33rn3ccxj3a30-n43_7wlg	tipMsg	zzz
518	Notice - PublicNoticePanel	jh3pqd7de77b0-n5_l814	n5	Don't Show Again
519	PfSkin - ActorItem	s33x8418mywn1kl-n118_10qag	btnPromotion	Rise scene
520	Notice - PublicNoticePanel	jh3pqd7de77b0-n21_e77b	n21	Notice
521	Oscar - AwardsInfoItem.ts	spuqgpclyyljt-n4_rjg3	title	Martian Awards: Mrs.Wave
522	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3	title	Today
523	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3-texts	title	Yesterday
524	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3-texts_def	title	Today
525	Oscar - OscarRewardItem	spuqgpclyyljr-n11_rjg3	title	Romeo and Juliet [color=#e3b121](1208w)[/color]
526	Oscar - OscarRewardItem	spuqgpclyyljr-n19_rjg3	btnReward	CLAIM
527	Oscar - OscarRewardPanel	spuqgpclyylj1-n5_rjg3	btnConfirm	OK
528	Oscar - OscarRewardPanel	spuqgpclyylj1-n6_rjg3	title	Competition Rewards
529	Oscar - OscarShowFrontView	spuqgpclenjfz-n73_enjf	name	
530	Oscar - OscarShowFrontView	spuqgpclenjfz-n71_enjf	btnCongra	GONGRAT
531	Oscar - OscarShowFrontView	spuqgpclenjfz-n74_enjf	btnReward	CLAIM
532	Oscar - OscarShowPanel	spuqgpclyylj2-n65_enjf	btnSend	SEND
533	Oscar - OscarShowPanel	spuqgpclyylj2-n49_rjg3	btnClose	EXIT
534	Oscar - OscarShowPanel	spuqgpclyylj2-n70_980p	txtTime	Block Rank 2 on June 20
535	Oscar - OscarShowPanel	spuqgpclyylj2-n69_jlco	title	Oskar Award is Finished!
536	Oscar - OscarShowWinner	spuqgpclyylju-n17_enjf	name	Paramounte
537	Oscar - OscarShowWinner	spuqgpclyylju-n18_enjf	title	Joah
538	PfSkin - ActionItem	s33x8418jazc1lw-n63_k1jx	n63	Lv.1
539	PfSkin - ActionItem	s33x8418u6x3t1x9-n62_k1jx	n62	Lv.1
540	PfSkin - ActionItem	s33x8418u6x3t1x9-n63_k1jx	n63	Lv.1
541	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n23_k1jx	movieTitle	Actor Intro
542	PfSkin - ActionItem	s33x8418h4odt20k-n62_k1jx	level	Lv.1
543	PfSkin - ActionItem	s33x8418h4odt20k-n63_k1jx	type	Action
544	PfSkin - ActorDetailUI	s33x8418jazc1kz-n41_d6rl	aName	Actor Intro 1
545	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n111_qz6z	title	Abraham
546	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n131_r5sp	skillExp	Abraham
547	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n22_k1jx	biaoqian1	Tag
548	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n53_kw95	biaoqian2	Tag
549	PfSkin - ActorExperciseSelectPanel	s33x8418rn1rt1vu-n71_hxi2	title	Select an actor to train
550	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n1_k1jx	n1	Skill name
551	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n4_k1jx	n4	Once every 10 same items gained
552	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n23_k1jx	sendBtn	
553	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n13_k1jx	unlock	Locked
554	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n14_k1jx	condition	Requires actor Lv.40
555	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n1_k1jx	name	Skill name
556	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n4_k1jx	desc	Once every 10 same items gained
557	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n23_k1jx	sendBtn	UPGRADE
558	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n13_k1jx	unlock	Locked
559	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n14_k1jx	condition	Requires actor Lv.40
560	PfSkin - ArtistAssetPanel	s33x8418jazc1l1-n42_gjpx	tipMsg	
561	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n58_d6rl	show	Skilled
562	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n0_k1jx	n0	Attributes
563	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n19_k1jx	upgradeBtn	UPGRADE
564	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n35_k1jx	attTitle1	Scene
565	Market - MarketPublicityPanel	p7g5z54adm319z-n83_hxi2	n83	Advertising…
566	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n43_k1jx	attTitle2	Scene
567	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n59_d6rl	age	Idol
568	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n12_k1jx	attTitle3	Scene
569	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n39_k1jx	attTitle4	Scene
570	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n20_k1jx	n20	Actor Intro
571	PfSkin - ArtistBtn	s33x8418yru4t219-n2_yru4	title	Trainer
572	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n15_k1jx	name	Actor 1
573	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n33_k1jx	upgradeBtn	UPGRADE
574	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n40_k1jx	renqizhi	Popularity
575	Guide - GuideTaskUI	toebkrsrhz3mz-n13_hz3m	recordsBtn	RECORD
576	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n38_k1jx	needGold	Coin required for upgrade: 1000
577	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n43_k1jx	srcName	Oringin Name: Name
578	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n67_gjpx	tsrcName	Original Name:
579	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n14_k1jx	level	Level：100/[color=#488fc1]100[/color]
580	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n64_eb3n	n64	New actor get
581	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n15_k1jx	name	Actor
582	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n22_k1jx	biaoqian1	
583	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n53_kw95	biaoqian2	
584	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n33_k1jx	upgradeBtn	UPGRADE
585	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n40_k1jx	renqizhi	Popularity
586	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n43_k1jx	srcName	Oringin Name: Name
587	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n38_k1jx	needGold	Coin required for upgrade: 1000
588	PfSkin - ArtistExpertItem1	s33x8418jazc1l4-n103_k1jx	title	Name
589	PfSkin - ArtistExpertItem2	s33x8418jazc1l5-n125_qw0i	title	Name
590	PfSkin - ArtistFindPanel	s33x84189wvbt260-n29_d6rl	time	Refresh time: 00: 00: 00
591	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n38_htqt	success	Recruit Successed!
592	PfSkin - ArtistFindPanel	s33x84189wvbt260-n32_9ut9	leaveTip	Refresh time: 00: 00: 00
593	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n50_d6rl	name	Actor Name
594	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n51_d6rl	level	Actor Name
595	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n40_htqt	reName	Do you want to rename this actor?
596	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n40_d6rl	artName	Hide
597	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n41_d6rl	descLabel	Hidden actor can't work! You can reactivate them here
598	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n49_d6rl	canLabel	Hidden:10/10
599	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n52_lk15	noTip	[No hidden actor]
600	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n54_h4od	n54	Hidden List
601	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n56_jdsf	pieceNum	100
602	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n63_eb3n	name	Invisible
603	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n70_g33i	tipMsg	
604	PfSkin - ArtistItemView	s33x8418jazc1m0-n29_mgsc	label	Wolfgang Wiemayer
605	PfSkin - ArtistItemView	s33x8418jazc1m0-n5_mgsc	level	Lv.13
606	PfSkin - ArtistItemView	s33x8418n2px1n3-n5_mgsc	level	Lv.13
607	PfSkin - ArtistListPanel	s33x84189wvbt25y-n41_gxxx	name1	Agency
608	Oscar - OscarShowPanel	spuqgpclyylj2-n64_enjf	input	Enter content here
609	PfSkin - ArtistListPanel	s33x84189wvbt25y-n42_gxxx	name2	Hide
610	PfSkin - ArtistListPanel	s33x84189wvbt25y-n49_wgdo	canScountTitle	Recruitable:
611	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n28_d6rl	goBtn	UPGRADE
612	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n8_k1jx	tCost	Exp cost
