int	string	string	string
200101		你现在可是大老板啦，不能不关注关注公司的资金状况呀~这次资金链断裂，还好我们的投资人对我们很有信心，愿意给我们一笔资金补上缺口哦，下次可要注意了哦~	柏妮塔
200102		嗯，这次是我的疏忽，感谢你提醒啦~	{name}
200201		奥斯卡颁奖开始啦，{name},再次来到这个舞台，有什么感想呀~	柏妮塔
200202		哈哈，百感交集呀~ 毕竟这里可是我们的新征程的起点呢。之前的一切都恍若眼前…	{name}
200203		我们现在已经小有所成了，不过，比起同档的其他对手，我们还需要更加努力才行呢~	柏妮塔
200204		当然，我们保持自己的步调继续努力，我向你保证，总有一天，我会再次举起那个奖杯——只是这次，不是作为演员，而是作为制片人！	{name}
200205		哈哈哈，你的气势真的让人很难不相信你呢！不过我也很有信心，总有一天我们一定会成为万众瞩目的影业传奇！	柏妮塔
200301		作为第一次以制片方的身份参与奥斯卡，我们今天的成绩已经很不错啦~	柏妮塔
200302		哈哈哈，不容易呀，忙活了一天，终于有所收获啦。	{name}
200303		是呀~ 今天对我们来说也是里程碑式的一天呢。未来的路还长，让我们继续努力吧~	柏妮塔
200304		放心吧，不管未来有多少困难险阻，只要我们共同面对，一定没有过不去的坎！	{name}
200401		哎…以前我主演的电影可是经常随随便便都能排到榜首呢。	{name}
200402		好汉不提当年勇哦~你现在可不是主演，而是管理这整个电影公司的大老板啦！	柏妮塔
200403		是、是，话说影业协会到底为什么要弄这么个排行榜呢…突然体会到了以前没感受过的压力…	{name}
200404		确实，每100家公司分到一个小组，争夺名次与奖杯…况且无论什么公司都必须从街区级比赛开始一路升上城市级，国家级…从这个角度来说，我倒真有点敬佩巨星影业了，至少他们确实做到了一路称霸。	柏妮塔
200405		是啊。我们公司现在还只是街区一级，还需要赢下好几个奖杯才能晋级呢。我记得巨星影业的母公司，应该是在国家级吧。	{actor}
200406		呵，国家级又算什么？我们的征途可是星辰大海，总有一天我们要进到宇宙级让他们看看！	{name}
200407		行了士官长，醒醒，成为宇宙第一之前你还是先想想怎么成为这条街的第一吧~	柏妮塔
999901	选择初始艺人界面		
