int	string	string	string	string
304	GM - GMSelectServerPage	ujw583ypket7j-n2-0	list	官网
305	GM - GMSelectServerPage	ujw583ypket7j-n2-1	list	物品
306	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n14_hh76	giftTitle	Secretary gift
307	GM - GMSelectServerPage	ujw583ypket7j-n2-2	list	艺人
308	GM - GMSelectServerPage	ujw583ypket7j-n2-3	list	剧本
309	GM - GMSubMenuBar	ujw583ypfbyi6-n12_nb4e-0	subMenu	Log
310	GM - GMSubMenuBar	ujw583ypfbyi6-n12_nb4e-1	subMenu	Error
311	GM - GMSubMenuBar	ujw583ypfbyi6-n12_nb4e-2	subMenu	Warm
312	GM - GMSubMenuButton	ujw583ypfbyi7-n4	title	Title
313	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n10_hh76	talkMsg	我是你的秘书秘书秘书秘书秘书秘书秘书秘书秘书秘书
314	GM - GMSubMenuRadioBar	ujw583ypket7l-n12_nb4e-0	subMenu	Log
315	GM - GMSubMenuRadioBar	ujw583ypket7l-n12_nb4e-1	subMenu	Error
316	GM - GMSubMenuRadioBar	ujw583ypket7l-n12_nb4e-2	subMenu	Warm
317	GM - NumberInput	ujw583ypfv0tf-n7_c3i0	downButton	◁
318	GM - NumberInput	ujw583ypfv0tf-n8_c3i0	upButton	▷
319	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n21_hh76	msgTitle	You can gain power by hiring a secretary
320	GM - NumberInput	ujw583ypfv0tf-n10_c3i0-prompt	title	输入过滤名称或者ID,用逗号分隔
321	GM - TextArea	ujw583ypket7m-n7_nb4e-prompt	title	输入命令，可以输入多个命令，每行一个！
322	GM - TextInput	ujw583ypfv0tb-n7_nb4e-prompt	title	输入过滤名称或者ID,用逗号或空格分隔。id:将查找ID， type:将查找类型
323	GM - TextInputCenter	ujw583ypfv0tg-n7_nb4e-prompt	title	输入过滤名称或者ID,用逗号分隔
324	GM - TreeItem	ujw583ypx6hot-n3_x6ho	title	Item
325	GM - TreeItemOpenCheckbox	ujw583ypx6how-n9_x6ho	close	▶
326	GM - TreeItemOpenCheckbox	ujw583ypx6how-n10_x6ho	open	▼
327	Guide - GuideDialogMsgPanel	toebkrsr9wvb1o-n9_hz3m	title	Everybody
328	Guide - GuideLeftDialog	toebkrsrgn0t1b-n2_gn0t	name	Timmy Dempsey
329	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n25_s9dx	n25	点击任意位置关闭
330	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n16_hh76	iconName1	name111
331	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n30_s9dx	desc	Bonita Fernandez|n||n|你演艺生涯中合作过多次的制片人，她已经受够了传统电影业的折磨，因为你提出想要改变整个电影制片业的规则而决心加入你的公司来帮助你
332	Guide - GuideRightDialog	toebkrsrgn0t1c-n2_gn0t	name	Timmy Dempsey
333	Guide - GuideTalkItem	toebkrsr9q7z1j-n19_r1go	testlabel	Everybody
334	Guide - GuideTaskItem	toebkrsrhz3m16-n17_hz3m	title	Unlock 40 copies(20/40)
335	Guide - GuideTaskRecordUI	toebkrsrhz3m15-n5_hz3m	title	回顾
336	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n17_hh76	iconName2	name111
337	Guide - GuideTaskUI	toebkrsrhz3mz-n5_hz3m	title	Shooting
338	Guide - GuideTaskUI	toebkrsrhz3mz-n14_hz3m	desc	i make my first movie and it was a memorai make my first movie and it was a memora
339	Guide - RecordBtn	toebkrsr7vaw1k-n1_z7vk	title	Recode
340	Guide - WarNewspaperHeadlines	toebkrsr7vaw1l-n2_pvrg	title	
341	Login - AccountComboBoxItem	7znsj5i6dl322b-n0_mw5e	title	
342	Login - accountInput	7znsj5i6cpc91k-n20_eikn-prompt	txt_account	User Name
343	Login - Agreement	7znsj5i6cpc91p-n45_r8v7	text	协议
344	Login - btn_accoutsec	7znsj5i6eikno-n5_eikn	n5	Account Security
345	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n18_hh76	iconName3	name111
346	Login - btn_forgot	7znsj5i6eiknn-n5_eikn	Title	Forgot
347	Login - btn_guest	7znsj5i6eiknk-n5_dyfe	n5	GUEST
348	Login - btn_guestlogin	7znsj5i68zgr1i-n5_dyfe	n5	LOGIN
349	Login - btn_linkaccount	7znsj5i68zgr1j-n5_dyfe	n5	LINK
350	Login - btn_login	7znsj5i6eikni-n5_dyfe	n5	LOGIN
351	Login - btn_next	7znsj5i6cpc91y-n1_cpc9	n1	下一步
352	Login - btn_onRegister	7znsj5i68zgr1e-n5_dyfe	n5	REGISTER
353	Login - btn_register	7znsj5i6eiknj-n5_dyfe	n5	RIGISTER
354	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n19_hh76	iconName4	name111
355	Login - btn_userAgreement	7znsj5i68zgr1f-n5_k88i	title	Register means agreement with [color=#A64F1B]User Agreement[/color]
356	Login - CreatRole	7znsj5i6cpc91r-n8_cpc9	btn_next	NEXT
357	Login - CreatRole	7znsj5i6cpc91r-n17_w5tk-tips	nameInput	输入你的名称
358	Login - CreatRole	7znsj5i6cpc91r-n18_w5tk	sexTip	选择性别
359	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-0	sex	male
360	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-1	sex	female
361	Login - CreatRole	7znsj5i6cpc91r-n4_cpc9	title_sex	选择角色
362	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n13_hh76	n13	owned
363	Login - InitialActor	7znsj5i6oh1c2z-n6_oh1c	btn_next	NEXT
364	Login - InitialActor	7znsj5i6oh1c2z-n9_dk94	des	Please Select Your First Actor
365	Login - LoginGuest	7znsj5i6w5tk27-n58_w5tk	n58	Dear friends, visitor mode will not guarantee data security! Delete the game repalce the equipmentand so on May clear the game data.|n|For the safety of your valuable account, we suggest you [color=#FF0000]LINK ACCOUNT[/color] to play the game.
366	Login - nameInput	7znsj5i6w5tk26-n20_eikn-prompt	txt_account	User Name
367	Login - passwordInput	7znsj5i6cpc91l-n21_eikn-prompt	txt_password	Password
368	Login - Version	7znsj5i6cpc91q-n43_8zgr	txt_resVer	ResVersion:11293239.12312.123
369	Login - Version	7znsj5i6cpc91q-n44_8zgr	txt_gamever	GameVersion:1.0.18
370	MainUI - GuideFinishItem	7ecreso0gn0tx56-n4_gn0t	title	领取任务奖励
371	Cooperation - SecretaryWelfareMsgItem	k9ycebr5hh76a-n0_hh76	msg	skill training skill training skill training skill training skill training skill training skill training
372	MainUI - GuideMainDialog	7ecreso0gn0tx53-n7_hz3m	title	
373	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n6_hz3m	dialog	
374	MainUI - MainMenuBar	7ecreso0npx5x3n-n4_ua2b	btn_manager	Manage
375	MainUI - MainMenuBar	7ecreso0npx5x3n-n5_ua2b	btn_artist	Artist
376	Guide - GuideDialog	toebkrsrhz3ms-n9_hz3m	title	Everybody
377	MainUI - MainMenuBar	7ecreso0npx5x3n-n7_ua2b	btn_market	Market
378	MainUI - MainMenuBar	7ecreso0npx5x3n-n8_ua2b	btn_social	Social
379	MainUI - MainMenuBar	7ecreso0npx5x3n-n9_ua2b	btn_depot	Depot
380	MainUI - MenuBButton	7ecreso0rbh3x4a-n4_npx5	title	Run
381	MainUI - MenuBMainButton	7ecreso0ua2b2q-n4_npx5	title	Film
382	MainUI - MenuRButton	7ecreso0ua2b2w-n4_npx5	title	Setting
383	MainUI - MenuSubButton	7ecreso0m6h3x4g-n4_npx5	title	Setting
384	MainUI - RightTopMenuBar	7ecreso0hltlx4b-n13_ua2b	setting	Play
385	MainUI - SubmenuManager	7ecreso0x9zqx4s-n53_m6h3	btn_1	院线
386	MainUI - SubmenuManager	7ecreso0x9zqx4s-n54_m6h3	btn_2	剧本
387	MainUI - SubmenuManager	7ecreso0x9zqx4s-n55_m6h3	btn_3	编剧
388	MainUI - SubmenuManager	7ecreso0x9zqx4s-n56_m6h3	btn_4	艺人名录
389	MainUI - SubmenuManager	7ecreso0x9zqx4s-n57_m6h3	btn_5	宝物
390	MainUI - SubmenuRun	7ecreso0x9zqx4t-n53_m6h3	btn_1	订单
391	MainUI - SubmenuRun	7ecreso0x9zqx4t-n54_m6h3	btn_2	生产
392	MainUI - SubmenuRun	7ecreso0x9zqx4t-n55_m6h3	btn_3	公务
393	MainUI - SubmenuRun	7ecreso0x9zqx4t-n56_m6h3	btn_4	探班
394	MainUI - SubmenuRun	7ecreso0x9zqx4t-n57_m6h3	btn_5	会议
395	MainUI - SubmenuRun	7ecreso0x9zqx4t-n59_m6h3	btn_5	股票
396	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n53_m6h3	btn_1	集团
397	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n54_m6h3	btn_2	领袖
398	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n55_m6h3	btn_3	合作
399	MainUI - TimeMenuButton	7ecreso0m6h3x4j-n11_m6h3	title	Awards
400	Notice - PublicNoticePanel	jh3pqd7de77b0-n3_l814	labContent	任何意见建议请使用：设置->提建议
401	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n30_8zgr	vip	Vip 1
402	MainUI - TopServer	7ecreso0rbh3x47-n28_rbh3	serverName	David
403	MainUI - TopServer	7ecreso0rbh3x47-n30_rbh3	serverRank	No.105
404	MainUI - TopStreet	7ecreso0rbh3x46-n21_rbh3	streetId	
405	MainUI - TopStreet	7ecreso0rbh3x46-n22_rbh3	roleName	Season
406	PfSkin - ActionItem	s33x8418jazc1lw-n62_k1jx	n62	1级
407	MainUI - TopStreet	7ecreso0rbh3x46-n24_rbh3	streetRank	No.105
408	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n8_h5zr	title	粉丝想见
409	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n9_h5zr	name	粉丝想见
410	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n11_h5zr	checklabel	Automatic
411	MainUI - WarExpect	7ecreso0qz7hx4r-n8_zqet	tip1	No attention
412	PfSkin - ActorDetailUI	s33x8418jazc1kz-n42_d6rl	desc	艺人简介1
413	MainUI - WarExpect	7ecreso0qz7hx4r-n9_zqet	tip2	关注度
414	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n11_b1h0	filmName	Youmo Xingzhe
415	PfSkin - ActorDetailUI	s33x8418jazc1kz-n52_d6rl	show	表演型
416	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n16_mdgc	dayLeft	999days left
417	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n12_b1h0	total	530K
418	PfSkin - ActorDetailUI	s33x8418jazc1kz-n55_d6rl	age	表演型
419	Manage - BusinessLoadingPanel	y3jchkngtpm80-n146_jzhf	title	读取新公务...
420	PfSkin - ActorDetailUI	s33x8418jazc1kz-n58_d6rl	attTitle1	场面：
421	Manage - BusinessMsgPanel	y3jchkngtpm81-n161_tpm8	company	公司名
422	Manage - BusinessMsgPanel	y3jchkngtpm81-n162_tpm8	content	
423	Manage - BusinessMsgPanel	y3jchkngtpm81-n164_tpm8	get	获得：
424	Manage - BusinessUI	y3jchkngtpm82-n151_tpm8	name	Abdom
425	PfSkin - ActorDetailUI	s33x8418jazc1kz-n62_d6rl	attTitle2	场面：
426	Manage - BusinessUI	y3jchkngtpm82-n152_tpm8	title	Abdom
427	PfSkin - ActorDetailUI	s33x8418jazc1kz-n66_d6rl	attTitle3	场面：
428	Manage - BusinessUI	y3jchkngtpm82-n132_jzhf	remain	待批阅待批阅待批阅
429	Manage - BusinessUI	y3jchkngtpm82-n136_jzhf	tip	需要比赛等级达到[街区5档]
430	PfSkin - ActorDetailUI	s33x8418jazc1kz-n70_d6rl	attTitle4	场面：
431	Manage - BusinessUI	y3jchkngtpm82-n135_jzhf	auto	自动批阅
432	Manage - DeleteBtn	y3jchkngtpm8p-n14_tpm8	title	Delete
433	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n106_lq44	title	满足粉丝会的需求会让他们更加沉迷
434	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n107_lq44	orderLabel	订单需求：
435	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n122_tpm8	completeLabel	完成报酬：
436	Manage - ManagerOrderUI	y3jchkngtpm8u-n117_lq44	noneOrder	暂无更多订单
437	PfSkin - ActorIcon	s33x8418c4evt1x5-n14_kk9x	title	小李子
438	Manage - ManagerOrderUI	y3jchkngtpm8u-n118_lq44	newOrderWay	拍电影、市场宣传，都可能获得新订单
439	PfSkin - ActorIcon	s33x8418kk9x1v3-n14_kk9x	title	小李子
440	Manage - ManagerOrderUI	y3jchkngtpm8u-n70_lq44	sortOrder	排队订单
441	Manage - ManagerOrderUI	y3jchkngtpm8u-n143_q3xd	cooperator	Cooperator
442	Manage - ManagerOrderUI	y3jchkngtpm8u-n144_q3xd	cooperatorName	Cooperator
443	PfSkin - ActorItem	s33x8418mywn1kl-n109_xl2j	labDemand1	场面 1000
444	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n12_jzhf	tip	不太满意需要加价
445	PfSkin - ActorItem	s33x8418mywn1kl-n110_xl2j	labDemand2	场面 1000
446	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n32_w1sr	title	In a Meeting
447	PfSkin - ActorItem	s33x8418mywn1kl-n111_qz6z	title	亚伯拉罕
448	Manage - MeetingGamePanel	y3jchkngtpm821-n25_jzhf	other	谈判代表
449	Manage - MeetingGamePanel	y3jchkngtpm821-n40_w1sr	title	In a Meeting
450	Manage - MeetingResultPanel	y3jchkngtpm823-n32_w1sr	title	In a Meeting
451	Manage - MeetingResultPanel	y3jchkngtpm823-n24_w1sr	paytitle	Get paid
452	PfSkin - ActorItem	s33x8418mywn1kl-n118_10qag	btnPromotion	提升场面
453	Manage - MettingStartPanel	y3jchkngtpm826-n7_jzhf	next	待接待粉丝：3/3
454	Manage - VisitUI	y3jchkngtpm83-n5_h5zr	nextFans	待接待粉丝：
455	Market - ActorPropert	p7g5z54adm31dv-n3_hz8v	title	Name
456	Market - BtnCity	p7g5z54adm31f1-n7_v8at	title	32.北京
457	Market - BtnCityPoint	p7g5z54adm31b7-n8_v8at	n8	(success)
458	Market - BtnCityPoint	p7g5z54adm31b7-n12_qz6z	title	
459	Market - btnRoadShow	p7g5z54adm319x-n45_hxi2	n45	Roadshow
460	Market - btnRoadShow	p7g5z54adm319x-n57_hxi2	n57	（成功）
461	Market - btnRoadShow	p7g5z54adm319x-n69_j6cs	labCost	100万
462	Market - CountryItem	p7g5z54adm31fc-n10_l30c	txtName	1. China
463	Market - CountryItem	p7g5z54adm31fc-n19_dm31	txtProgress	Occupied city: 30/40
464	Market - MarketCityInfoPanel	p7g5z54adm319m-n43_hz8v	cityName	30. Kunming
465	Market - MarketCityInfoPanel	p7g5z54adm319m-n28_v8at	n28	形象大使
466	Market - MarketCityInfoPanel	p7g5z54adm319m-n68_hz8v	btnGet	收取
467	Market - MarketCityInfoPanel	p7g5z54adm319m-n97_dm31	n97	市场收益
468	Market - MarketCityInfoPanel	p7g5z54adm319m-n98_dm31	n98	(Each ambassador has different qualification)
469	Market - MarketCityInfoPanel	p7g5z54adm319m-n99_dm31	n99	Item drops:
470	Market - MarketCityInfoPanel	p7g5z54adm319m-n108_g8nc	marquee	虽然好电影有时不卖座，但电影质量越高，市场欢迎时票房爆的越高
471	Market - MarketCountryListPanel	p7g5z54adm319s-n13_l30c	btnShow	查看
472	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n23_k1jx	movieTitle	艺人简介
473	Market - MarketMainPanel	p7g5z54adm319t-n52_l30c	txtCountry	24. Australia 30/40
474	Market - MarketOccupyPanel	p7g5z54adm319u-n42_hxi2	cityName	24. Kunming market share
475	Market - MarketOccupyPanel	p7g5z54adm319u-n59_hxi2	btnZhanling	占领
476	Market - MarketOccupyPanel	p7g5z54adm319u-n71_qz6z	labAniCost	100万
477	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n22_k1jx	biaoqian1	
478	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n53_kw95	biaoqian2	
479	Market - MarketOccupyPanel	p7g5z54adm319u-n79_dm31	n79	Reward:
480	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31-tips	n80	flag_star_panel2
481	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31	n80	
482	Market - MarketPublicityPanel	p7g5z54adm319z-n34_bjuq	name	31-2 Outdoor Concert
483	Market - MarketPublicityPanel	p7g5z54adm319z-n103_xl2j	n103	宣传进度
484	Market - MarketPublicityPanel	p7g5z54adm319z-n94_h3nq	btnPublicity	PUBLICITY
485	Market - MarketPublicityPanel	p7g5z54adm319z-n66_hxi2	auto	自动宣传
486	Market - MarketPublicityPanel	p7g5z54adm319z-n67_hxi2	tip	You need a permanent secretary
487	Market - MarketPublicityPanel	p7g5z54adm319z-n104_xl2j	n104	Spokesperson requirements:
488	Market - MarketPublicityPanel	p7g5z54adm319z-n39_bjuq	actorDemand	Performance:
489	Market - MarketPublicityPanel	p7g5z54adm319z-n105_xl2j	n105	Local market demand:
490	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n58_d6rl	show	演技派
491	Market - MarketPublicityPanel	p7g5z54adm319z-n36_bjuq	demand	According to the survey|n|According to the survey|n|According to the survey
492	Market - MarketPublicityPanel	p7g5z54adm319z-n83_hxi2	n83	宣传中
493	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n59_d6rl	age	偶像派
494	Market - MarketRoadShowPanel	p7g5z54adm31a6-n2_l0d4	btnSkip	Skip
495	Market - MarketRoadShowPanel	p7g5z54adm31a6-n50_xl2j	n50	The required heat:
496	Market - MarketSelectActorItem	p7g5z54adm31ed-n111_qz6z	title	亚伯拉罕
497	Market - MarketSelectActorItem	p7g5z54adm31ed-n109_xl2j	labDemand1	场面
498	Market - MarketSelectActorItem	p7g5z54adm31ed-n110_xl2j	labDemand2	场面
499	Market - MarketSelectActorItem	p7g5z54adm31ed-n146_e65f	n146	Assigned
500	Guide - GuideTaskUI	toebkrsrhz3mz-n13_hz3m	recordsBtn	Records
501	Market - MarketSelectActorItem	p7g5z54adm31ed-n144_e65f	btnPromotion	PROMOTO
502	Market - MarketSelectActorPanel	p7g5z54adm31af-n84_dm31	title	Select Actor
503	Market - MarketSelectActorPanel	p7g5z54adm31af-n75_qz6z	txtTip2	Image No.1 ambassador requirements:|n|Nationality:CN
504	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n64_eb3n	n64	获得新艺人
505	Market - MarketSelectActorPanel	p7g5z54adm31af-n88_e65f	txtTip	Select the actor to promoto in 16-8 xinxiangfang:
506	Mission - MissionItem	33rn3ccxj3a35-n14_j3a3	name	name
507	Mission - MissionItem	33rn3ccxj3a35-n15_j3a3	state	完成度: {value=100}
508	Mission - MissionItem	33rn3ccxj3a35-n32_gnyv	state	{value=10000000}
509	Mission - MissionItem	33rn3ccxj3a35-n24_x9zq	buttonGet	GET
510	Mission - MissionItem	33rn3ccxj3a35-n16_j3a3	buttonGo	前往
511	Mission - MissionMainPanel	33rn3ccxj3a30-n5_11ftt	title	今天的日程安排
512	Mission - MissionMainPanel	33rn3ccxj3a30-n43_7wlg	tipMsg	zzz
513	Notice - PublicNoticePanel	jh3pqd7de77b0-n5_l814	n5	今日不再提示该公告
514	Notice - PublicNoticePanel	jh3pqd7de77b0-n21_e77b	n21	Announcement
515	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n38_htqt	success	招募成功
516	Oscar - AwardsInfoItem.ts	spuqgpclyyljt-n4_rjg3	title	火星人奖|n|《涛戈尔》|n|<涛夫人>
517	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n40_htqt	reName	给某某某起一个艺名吧？
518	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3	title	今天
519	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3-texts	title	昨天
520	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3-texts_def	title	今天
521	Oscar - OscarRewardItem	spuqgpclyyljr-n11_rjg3	title	Romeo and Juliet [color=#e3b121](1208w)[/color]
522	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n56_jdsf	pieceNum	100个
523	Oscar - OscarRewardItem	spuqgpclyyljr-n19_rjg3	btnReward	领取
524	Oscar - OscarRewardPanel	spuqgpclyylj1-n5_rjg3	btnConfirm	继续
525	Oscar - OscarRewardPanel	spuqgpclyylj1-n6_rjg3	title	今天比赛奖励
526	Oscar - OscarShowFrontView	spuqgpclenjfz-n71_enjf	btnCongra	点赞
527	Oscar - OscarShowFrontView	spuqgpclenjfz-n74_enjf	btnReward	领取
528	Oscar - OscarShowPanel	spuqgpclyylj2-n64_enjf	input	吐槽能量蓄力中~
529	Oscar - OscarShowPanel	spuqgpclyylj2-n65_enjf	btnSend	发弹幕
530	Oscar - OscarShowPanel	spuqgpclyylj2-n49_rjg3	btnClose	退出
531	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n8_k1jx	tCost	经验消耗
532	Oscar - OscarShowPanel	spuqgpclyylj2-n70_980p	txtTime	Block 2 file on June 20
533	Oscar - OscarShowPanel	spuqgpclyylj2-n69_jlco	title	颁奖礼到此结束
534	Oscar - OscarShowWinner	spuqgpclyylju-n17_enjf	name	Paramount
535	Oscar - OscarShowWinner	spuqgpclyylju-n18_enjf	title	Joah
536	PfSkin - ActionItem	s33x8418u6x3t1x9-n62_k1jx	n62	1级
537	PfSkin - ActionItem	s33x8418u6x3t1x9-n63_k1jx	n63	1级
538	PfSkin - ActionItem	s33x8418h4odt20k-n62_k1jx	level	1级
539	PfSkin - ActionItem	s33x8418h4odt20k-n63_k1jx	type	动作
540	PfSkin - ActionItem	s33x8418jazc1lw-n63_k1jx	n63	1级
541	PfSkin - ActorDetailUI	s33x8418jazc1kz-n41_d6rl	aName	艺人简介1
542	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n111_qz6z	title	亚伯拉罕
543	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n131_r5sp	skillExp	亚伯拉罕
544	PfSkin - ActorExperciseSelectPanel	s33x8418rn1rt1vu-n71_hxi2	title	请选择要训练的艺人
545	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n42_k1jx	title	专属助理
546	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n56_k1jx	title2	专属助理
547	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n58_k1jx	tipLabel1	聘用其他艺人(3星，4星）担任演艺助理
548	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n59_k1jx	tipLabel2	（即将更新  敬请期待）
549	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n1_k1jx	n1	技能名称
550	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n4_k1jx	n4	每得到10个即可
551	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n23_k1jx	sendBtn	GIFTS
552	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n13_k1jx	unlock	未解锁
553	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n14_k1jx	condition	需要艺人等级 40
554	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n1_k1jx	name	技能名称
555	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n4_k1jx	desc	每得到10个即可
556	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n23_k1jx	sendBtn	UPGRADE
557	PfSkin - ArtistUI	s33x8418jazc1lf-n14_d6rl	canScount	可招募10/10
558	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n13_k1jx	unlock	未解锁
559	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n14_k1jx	condition	需要艺人等级 40
560	PfSkin - ArtistAssetPanel	s33x8418jazc1l1-n42_gjpx	tipMsg	
561	PfSkin - ArtistUI	s33x8418jazc1lf-n30_d6rl	remianTime	探查恢复时间：
562	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n0_k1jx	n0	属性
563	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n19_k1jx	upgradeBtn	CULTIVATE
564	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n35_k1jx	attTitle1	场面
565	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n43_k1jx	attTitle2	场面
566	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n12_k1jx	attTitle3	场面
567	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n39_k1jx	attTitle4	场面
568	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n20_k1jx	n20	艺人简介
569	PfSkin - ArtistBtn	s33x8418yru4t219-n2_yru4	title	Trainer
570	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n15_k1jx	name	艺人11111
571	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n33_k1jx	upgradeBtn	UPDATE
572	PfSkin - AwardsInfoItem.ts	s33x8418rjg3t1w3-n4_rjg3	title	火星人奖|n|《涛戈尔》|n|<涛夫人>
573	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n40_k1jx	renqizhi	人气值
574	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n38_k1jx	needGold	升级所需金币：1000
575	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n43_k1jx	srcName	原艺名:NAME
576	PfSkin - BagItemInfo	s33x8418ow2j1nq-n80_ow2j	labItem	灾难片手电筒
577	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n67_gjpx	tsrcName	Original Name:
578	PfSkin - BagItemInfo	s33x8418ow2j1nq-n82_ow2j	txtInfo	作为活动参与凭证的奖章，可以用来兑换想要的礼包。
579	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n14_k1jx	level	等级：100/[color=#488fc1]100[/color]
580	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n15_k1jx	name	艺人
581	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n22_k1jx	biaoqian1	
582	PfSkin - BagItemInfo	s33x8418ow2j1nq-n83_ow2j	tipAct	活动结束不消失，下次活动还能用
583	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n53_kw95	biaoqian2	
584	PfSkin - BagItemInfo	s33x8418ow2j1nq-n85_ow2j	btnSale	出售
585	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n33_k1jx	upgradeBtn	update
586	PfSkin - BagItemInfo	s33x8418ow2j1nq-n86_ow2j	btnUse	使用
587	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n40_k1jx	renqizhi	人气值
588	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n43_k1jx	srcName	原艺名:NAME
589	PfSkin - BagItemInfo	s33x8418ow2j1nq-n114_7yfc	btnInfo	详情
590	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n38_k1jx	needGold	升级所需金币：1000
591	PfSkin - ArtistExpertItem1	s33x8418jazc1l4-n103_k1jx	title	名字
592	PfSkin - ArtistExpertItem2	s33x8418jazc1l5-n125_qw0i	title	名字
593	PfSkin - ArtistFindPanel	s33x84189wvbt260-n29_d6rl	time	探查恢复时间：00：00：00
594	PfSkin - BagItemInfo	s33x8418ow2j1nq-n103_ow2j	btnResolve	拆分
595	PfSkin - ArtistFindPanel	s33x84189wvbt260-n32_9ut9	leaveTip	探查恢复时间：00：00：00
596	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n51_d6rl	level	艺人名字
597	PfSkin - BagItemInfo	s33x8418ow2j1nq-n104_ow2j	btnGive	赠送
598	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n50_d6rl	name	艺人名字
599	PfSkin - BagItemInfo	s33x8418ow2j1nq-n105_ow2j	btnCompound	合成
600	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n40_d6rl	artName	雪藏艺人
