int	string	string	string	string
359	Login - CreatRole	7znsj5i6cpc91r-n8_cpc9	btn_next	
360	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n21_hh76	msgTitle	
361	Login - CreatRole	7znsj5i6cpc91r-n17_w5tk-tips	nameInput	
362	Login - CreatRole	7znsj5i6cpc91r-n18_w5tk	sexTip	
363	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-0	sex	
364	Login - CreatRole	7znsj5i6cpc91r-n25_oh1c-1	sex	
365	Login - CreatRole	7znsj5i6cpc91r-n4_cpc9	title_sex	
366	Login - InitialActor	7znsj5i6oh1c2z-n6_oh1c	btn_next	
367	Login - InitialActor	7znsj5i6oh1c2z-n9_dk94	des	
368	Login - LoginGuest	7znsj5i6w5tk27-n58_w5tk	n58	
369	Login - nameInput	7znsj5i6w5tk26-n20_eikn-prompt	txt_account	
370	Login - PopupMenu	7znsj5i6l8d850-n2-0	list	
371	Login - PopupMenu_item	7znsj5i6l8d851-n3	title	
372	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n25_s9dx	n25	
373	Login - Version	7znsj5i6cpc91q-n43_8zgr	txt_resVer	
374	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n16_hh76	iconName1	
375	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n30_s9dx	desc	
376	Login - Version	7znsj5i6cpc91q-n44_8zgr	txt_gamever	
377	MainUI - GuideFinishItem	7ecreso0gn0tx56-n4_gn0t	title	
378	MainUI - GuideMainDialog	7ecreso0gn0tx53-n7_hz3m	title	
379	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n15_olpu	dialog	
380	MainUI - MainMenuBar	7ecreso0npx5x3n-n4_ua2b	btn_manager	
381	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n17_hh76	iconName2	
382	MainUI - MainMenuBar	7ecreso0npx5x3n-n5_ua2b	btn_artist	
383	MainUI - MainMenuBar	7ecreso0npx5x3n-n7_ua2b	btn_market	
384	MainUI - MainMenuBar	7ecreso0npx5x3n-n8_ua2b	btn_social	
385	MainUI - MainMenuBar	7ecreso0npx5x3n-n9_ua2b	btn_depot	
386	MainUI - MenuBButton	7ecreso0rbh3x4a-n4_npx5	title	
387	MainUI - MenuBMainButton	7ecreso0ua2b2q-n4_npx5	title	
388	MainUI - MenuRButton	7ecreso0ua2b2w-n4_npx5	title	
389	MainUI - MenuSubButton	7ecreso0m6h3x4g-n4_npx5	title	
390	MainUI - RightTopMenuBar	7ecreso0hltlx4b-n13_ua2b	setting	
391	MainUI - SubmenuManager	7ecreso0x9zqx4s-n53_m6h3	btn_1	
392	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n18_hh76	iconName3	
393	MainUI - SubmenuManager	7ecreso0x9zqx4s-n54_m6h3	btn_2	
394	MainUI - SubmenuManager	7ecreso0x9zqx4s-n55_m6h3	btn_3	
395	MainUI - SubmenuManager	7ecreso0x9zqx4s-n56_m6h3	btn_4	
396	MainUI - SubmenuManager	7ecreso0x9zqx4s-n57_m6h3	btn_5	
397	MainUI - SubmenuRun	7ecreso0x9zqx4t-n53_m6h3	btn_1	
398	MainUI - SubmenuRun	7ecreso0x9zqx4t-n54_m6h3	btn_2	
399	MainUI - SubmenuRun	7ecreso0x9zqx4t-n55_m6h3	btn_3	
400	MainUI - SubmenuRun	7ecreso0x9zqx4t-n56_m6h3	btn_4	
401	MainUI - SubmenuRun	7ecreso0x9zqx4t-n57_m6h3	btn_5	
402	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n19_hh76	iconName4	
403	MainUI - SubmenuRun	7ecreso0x9zqx4t-n59_m6h3	btn_5	
404	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n53_m6h3	btn_1	
405	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n54_m6h3	btn_2	
406	MainUI - SubmenuSocial	7ecreso0x9zqx4u-n55_m6h3	btn_3	
407	MainUI - TimeMenuButton	7ecreso0m6h3x4j-n11_m6h3	title	
408	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n30_8zgr	vip	
409	MainUI - TopHeadInfo	7ecreso0f2qvx3r-n27_8zgr	level	
410	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n13_hh76	n13	
411	MainUI - TopServer	7ecreso0rbh3x47-n28_rbh3	serverName	
412	MainUI - TopServer	7ecreso0rbh3x47-n30_rbh3	serverRank	
413	MainUI - TopStreet	7ecreso0rbh3x46-n21_rbh3	streetId	
414	MainUI - TopStreet	7ecreso0rbh3x46-n22_rbh3	roleName	
415	MainUI - TopStreet	7ecreso0rbh3x46-n24_rbh3	streetRank	
416	Login - passwordInput	7znsj5i6cpc91l-n21_eikn-prompt	txt_password	
417	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n8_h5zr	title	
418	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n9_h5zr	name	
419	MainUI - VisitMainTopUI	7ecreso0tpm8x5e-n11_h5zr	checklabel	
420	MainUI - WarExpect	7ecreso0qz7hx4r-n8_zqet	tip1	
421	MainUI - WarExpect	7ecreso0qz7hx4r-n9_zqet	tip2	
422	Cooperation - SecretaryWelfareMsgItem	k9ycebr5hh76a-n0_hh76	msg	
423	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n11_b1h0	filmName	
424	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n16_mdgc	dayLeft	
425	MainUI - GuideTaskDialog	7ecreso0gn0tx4z-n6_hz3m	dialog	
426	MainUI - WarFilmSmalls	7ecreso0mjkfx3t-n12_b1h0	total	
427	Manage - BusinessLoadingPanel	y3jchkngtpm80-n146_jzhf	title	
428	Guide - GuideDialog	toebkrsrhz3ms-n9_hz3m	title	
429	Manage - BusinessMsgPanel	y3jchkngtpm81-n161_tpm8	company	
430	Manage - BusinessMsgPanel	y3jchkngtpm81-n162_tpm8	content	
431	Manage - BusinessMsgPanel	y3jchkngtpm81-n164_tpm8	get	
432	Manage - BusinessUI	y3jchkngtpm82-n151_tpm8	name	
433	Manage - BusinessUI	y3jchkngtpm82-n152_tpm8	title	
434	Manage - BusinessUI	y3jchkngtpm82-n132_jzhf	remain	
435	Manage - BusinessUI	y3jchkngtpm82-n136_jzhf	tip	
436	Manage - BusinessUI	y3jchkngtpm82-n135_jzhf	auto	
437	Manage - DeleteBtn	y3jchkngtpm8p-n14_tpm8	title	
438	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n106_lq44	title	
439	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n107_lq44	orderLabel	
440	Manage - ManagerOrderNeedPanel	y3jchkngtpm8o-n122_tpm8	completeLabel	
441	Manage - ManagerOrderUI	y3jchkngtpm8u-n117_lq44	noneOrder	
442	Manage - ManagerOrderUI	y3jchkngtpm8u-n118_lq44	newOrderWay	
443	Manage - ManagerOrderUI	y3jchkngtpm8u-n70_lq44	sortOrder	
444	Manage - ManagerOrderUI	y3jchkngtpm8u-n143_q3xd	cooperator	
445	Manage - ManagerOrderUI	y3jchkngtpm8u-n144_q3xd	cooperatorName	
446	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n12_jzhf	tip	
447	Manage - MeetingAskPricePanel	y3jchkngtpm81l-n32_w1sr	title	
448	Manage - MeetingGamePanel	y3jchkngtpm821-n25_jzhf	other	
449	Manage - MeetingGamePanel	y3jchkngtpm821-n40_w1sr	title	
450	Manage - MeetingResultPanel	y3jchkngtpm823-n32_w1sr	title	
451	Manage - MeetingResultPanel	y3jchkngtpm823-n24_w1sr	paytitle	
452	Manage - MettingStartPanel	y3jchkngtpm826-n7_jzhf	next	
453	Manage - VisitUI	y3jchkngtpm83-n5_h5zr	nextFans	
454	Notice - PublicNoticePanel	jh3pqd7de77b0-n3_l814	labContent	
455	Market - ActorPropert	p7g5z54adm31dv-n3_hz8v	title	
456	Market - BtnCity	p7g5z54adm31f1-n7_v8at	title	
457	Market - BtnCityPoint	p7g5z54adm31b7-n8_v8at	n8	
458	Market - BtnCityPoint	p7g5z54adm31b7-n12_qz6z	title	
459	Market - btnRoadShow	p7g5z54adm319x-n45_hxi2	n45	
460	PfSkin - ActionItem	s33x8418jazc1lw-n62_k1jx	n62	
461	Market - btnRoadShow	p7g5z54adm319x-n57_hxi2	n57	
462	Market - btnRoadShow	p7g5z54adm319x-n69_j6cs	labCost	
463	Market - CountryItem	p7g5z54adm31fc-n10_l30c	txtName	
464	Market - CountryItem	p7g5z54adm31fc-n19_dm31	txtProgress	
465	Market - MarketCityInfoPanel	p7g5z54adm319m-n43_hz8v	cityName	
466	Market - MarketCityInfoPanel	p7g5z54adm319m-n28_v8at	n28	
467	Market - MarketCityInfoPanel	p7g5z54adm319m-n68_hz8v	btnGet	
468	PfSkin - ActorDetailUI	s33x8418jazc1kz-n42_d6rl	desc	
469	Market - MarketCityInfoPanel	p7g5z54adm319m-n97_dm31	n97	
470	Market - MarketCityInfoPanel	p7g5z54adm319m-n98_dm31	n98	
471	PfSkin - ActorDetailUI	s33x8418jazc1kz-n52_d6rl	show	
472	Market - MarketCityInfoPanel	p7g5z54adm319m-n99_dm31	n99	
473	Market - MarketCityInfoPanel	p7g5z54adm319m-n108_g8nc	marquee	
474	Market - MarketCountryListPanel	p7g5z54adm319s-n13_l30c	btnShow	
475	Market - MarketMainPanel	p7g5z54adm319t-n52_l30c	txtCountry	
476	PfSkin - ActorDetailUI	s33x8418jazc1kz-n55_d6rl	age	
477	Market - MarketOccupyPanel	p7g5z54adm319u-n42_hxi2	cityName	
478	Market - MarketOccupyPanel	p7g5z54adm319u-n59_hxi2	btnZhanling	
479	PfSkin - ActorDetailUI	s33x8418jazc1kz-n58_d6rl	attTitle1	
480	Market - MarketOccupyPanel	p7g5z54adm319u-n71_qz6z	labAniCost	
481	Market - MarketOccupyPanel	p7g5z54adm319u-n79_dm31	n79	
482	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31-tips	n80	
483	Market - MarketOccupyPanel	p7g5z54adm319u-n80_dm31	n80	
484	PfSkin - ActorDetailUI	s33x8418jazc1kz-n62_d6rl	attTitle2	
485	Market - MarketPublicityPanel	p7g5z54adm319z-n34_bjuq	name	
486	Market - MarketPublicityPanel	p7g5z54adm319z-n104_xl2j	n104	
487	Market - MarketPublicityPanel	p7g5z54adm319z-n39_bjuq	actorDemand	
488	PfSkin - ActorDetailUI	s33x8418jazc1kz-n66_d6rl	attTitle3	
489	Market - MarketPublicityPanel	p7g5z54adm319z-n105_xl2j	n105	
490	Market - MarketPublicityPanel	p7g5z54adm319z-n36_bjuq	demand	
491	PfSkin - ActorDetailUI	s33x8418jazc1kz-n70_d6rl	attTitle4	
492	Market - MarketPublicityPanel	p7g5z54adm319z-n103_xl2j	n103	
493	Market - MarketPublicityPanel	p7g5z54adm319z-n94_h3nq	btnPublicity	
494	Market - MarketPublicityPanel	p7g5z54adm319z-n66_hxi2	auto	
495	Market - MarketPublicityPanel	p7g5z54adm319z-n67_hxi2	tip	
496	Market - MarketRoadShowPanel	p7g5z54adm31a6-n2_l0d4	btnSkip	
497	Market - MarketRoadShowPanel	p7g5z54adm31a6-n50_xl2j	n50	
498	Market - MarketSelectActorItem	p7g5z54adm31ed-n111_qz6z	title	
499	Market - MarketSelectActorItem	p7g5z54adm31ed-n109_xl2j	labDemand1	
500	PfSkin - ActorIcon	s33x8418c4evt1x5-n14_kk9x	title	
501	Market - MarketSelectActorItem	p7g5z54adm31ed-n110_xl2j	labDemand2	
502	Market - MarketSelectActorItem	p7g5z54adm31ed-n146_e65f	n146	
503	PfSkin - ActorIcon	s33x8418kk9x1v3-n14_kk9x	title	
504	Market - MarketSelectActorItem	p7g5z54adm31ed-n144_e65f	btnPromotion	
505	Market - MarketSelectActorPanel	p7g5z54adm31af-n84_dm31	title	
506	Market - MarketSelectActorPanel	p7g5z54adm31af-n75_qz6z	txtTip2	
507	PfSkin - ActorItem	s33x8418mywn1kl-n109_xl2j	labDemand1	
508	Market - MarketSelectActorPanel	p7g5z54adm31af-n88_e65f	txtTip	
509	Mission - MissionItem	33rn3ccxj3a35-n14_j3a3	name	
510	Mission - MissionItem	33rn3ccxj3a35-n15_j3a3	state	
511	PfSkin - ActorItem	s33x8418mywn1kl-n110_xl2j	labDemand2	
512	Mission - MissionItem	33rn3ccxj3a35-n32_gnyv	state	
513	Mission - MissionItem	33rn3ccxj3a35-n24_x9zq	buttonGet	
514	PfSkin - ActorItem	s33x8418mywn1kl-n111_qz6z	title	
515	Mission - MissionItem	33rn3ccxj3a35-n16_j3a3	buttonGo	
516	Mission - MissionMainPanel	33rn3ccxj3a30-n5_11ftt	title	
517	Mission - MissionMainPanel	33rn3ccxj3a30-n43_7wlg	tipMsg	
518	Notice - PublicNoticePanel	jh3pqd7de77b0-n5_l814	n5	
519	PfSkin - ActorItem	s33x8418mywn1kl-n118_10qag	btnPromotion	
520	Notice - PublicNoticePanel	jh3pqd7de77b0-n21_e77b	n21	
521	Oscar - AwardsInfoItem.ts	spuqgpclyyljt-n4_rjg3	title	
522	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3	title	
523	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3-texts	title	
524	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3-texts_def	title	
525	Oscar - OscarRewardItem	spuqgpclyyljr-n11_rjg3	title	
526	Oscar - OscarRewardItem	spuqgpclyyljr-n19_rjg3	btnReward	
527	Oscar - OscarRewardPanel	spuqgpclyylj1-n5_rjg3	btnConfirm	
528	Oscar - OscarRewardPanel	spuqgpclyylj1-n6_rjg3	title	
529	Oscar - OscarShowFrontView	spuqgpclenjfz-n73_enjf	name	
530	Oscar - OscarShowFrontView	spuqgpclenjfz-n71_enjf	btnCongra	
531	Oscar - OscarShowFrontView	spuqgpclenjfz-n74_enjf	btnReward	
532	Oscar - OscarShowPanel	spuqgpclyylj2-n65_enjf	btnSend	
533	Oscar - OscarShowPanel	spuqgpclyylj2-n49_rjg3	btnClose	
534	Oscar - OscarShowPanel	spuqgpclyylj2-n70_980p	txtTime	
535	Oscar - OscarShowPanel	spuqgpclyylj2-n69_jlco	title	
536	Oscar - OscarShowWinner	spuqgpclyylju-n17_enjf	name	
537	Oscar - OscarShowWinner	spuqgpclyylju-n18_enjf	title	
538	PfSkin - ActionItem	s33x8418jazc1lw-n63_k1jx	n63	
539	PfSkin - ActionItem	s33x8418u6x3t1x9-n62_k1jx	n62	
540	PfSkin - ActionItem	s33x8418u6x3t1x9-n63_k1jx	n63	
541	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n23_k1jx	movieTitle	
542	PfSkin - ActionItem	s33x8418h4odt20k-n62_k1jx	level	
543	PfSkin - ActionItem	s33x8418h4odt20k-n63_k1jx	type	
544	PfSkin - ActorDetailUI	s33x8418jazc1kz-n41_d6rl	aName	
545	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n111_qz6z	title	
546	PfSkin - ActorExperciseItem	s33x8418rn1rt1vx-n131_r5sp	skillExp	
547	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n22_k1jx	biaoqian1	
548	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n53_kw95	biaoqian2	
549	PfSkin - ActorExperciseSelectPanel	s33x8418rn1rt1vu-n71_hxi2	title	
550	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n1_k1jx	n1	
551	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n4_k1jx	n4	
552	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n23_k1jx	sendBtn	
553	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n13_k1jx	unlock	
554	PfSkin - ArtistAssetItem	s33x8418n2px1n2-n14_k1jx	condition	
555	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n1_k1jx	name	
556	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n4_k1jx	desc	
557	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n23_k1jx	sendBtn	
558	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n13_k1jx	unlock	
559	PfSkin - ArtistAssetItem	s33x8418jazc1ly-n14_k1jx	condition	
560	PfSkin - ArtistAssetPanel	s33x8418jazc1l1-n42_gjpx	tipMsg	
561	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n58_d6rl	show	
562	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n0_k1jx	n0	
563	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n19_k1jx	upgradeBtn	
564	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n35_k1jx	attTitle1	
565	Market - MarketPublicityPanel	p7g5z54adm319z-n83_hxi2	n83	
566	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n43_k1jx	attTitle2	
567	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n59_d6rl	age	
568	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n12_k1jx	attTitle3	
569	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n39_k1jx	attTitle4	
570	PfSkin - ArtistBasePanel	s33x8418jazc1l2-n20_k1jx	n20	
571	PfSkin - ArtistBtn	s33x8418yru4t219-n2_yru4	title	
572	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n15_k1jx	name	
573	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n33_k1jx	upgradeBtn	
574	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n40_k1jx	renqizhi	
575	Guide - GuideTaskUI	toebkrsrhz3mz-n13_hz3m	recordsBtn	
576	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n38_k1jx	needGold	
577	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n43_k1jx	srcName	
578	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n67_gjpx	tsrcName	
579	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n14_k1jx	level	
580	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n64_eb3n	n64	
581	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n15_k1jx	name	
582	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n22_k1jx	biaoqian1	
583	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n53_kw95	biaoqian2	
584	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n33_k1jx	upgradeBtn	
585	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n40_k1jx	renqizhi	
586	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n43_k1jx	srcName	
587	PfSkin - ArtistDetailUI	s33x8418kl6dt21l-n38_k1jx	needGold	
588	PfSkin - ArtistExpertItem1	s33x8418jazc1l4-n103_k1jx	title	
589	PfSkin - ArtistExpertItem2	s33x8418jazc1l5-n125_qw0i	title	
590	PfSkin - ArtistFindPanel	s33x84189wvbt260-n29_d6rl	time	
591	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n38_htqt	success	
592	PfSkin - ArtistFindPanel	s33x84189wvbt260-n32_9ut9	leaveTip	
593	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n50_d6rl	name	
594	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n51_d6rl	level	
595	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n40_htqt	reName	
596	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n40_d6rl	artName	
597	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n41_d6rl	descLabel	
598	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n49_d6rl	canLabel	
599	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n52_lk15	noTip	
600	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n54_h4od	n54	
601	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n56_jdsf	pieceNum	
602	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n63_eb3n	name	
603	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n70_g33i	tipMsg	
604	PfSkin - ArtistItemView	s33x8418jazc1m0-n29_mgsc	label	
605	PfSkin - ArtistItemView	s33x8418jazc1m0-n5_mgsc	level	
606	PfSkin - ArtistItemView	s33x8418n2px1n3-n5_mgsc	level	
607	PfSkin - ArtistListPanel	s33x84189wvbt25y-n41_gxxx	name1	
608	Oscar - OscarShowPanel	spuqgpclyylj2-n64_enjf	input	
609	PfSkin - ArtistListPanel	s33x84189wvbt25y-n42_gxxx	name2	
610	PfSkin - ArtistListPanel	s33x84189wvbt25y-n49_wgdo	canScountTitle	
611	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n28_d6rl	goBtn	
612	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n8_k1jx	tCost	
613	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n40_wgdo	tAlready	
614	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n33_d6rl	leaveLabel	
615	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n24_d6rl	resetBtn	
616	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n37_htqt	confirmBtn	
617	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n42_htqt	content	
618	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n42_htqt-prompt	content	
619	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n97_10923	name	
620	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n49_htqt	desc1	
621	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n33_d6rl	desc2	
622	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n57_eb3n	name	
623	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n56_eb3n	signActor	
624	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n60_eb3n	share	
625	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n1_k1jx	skillName	
626	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n42_k1jx	title	
627	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n4_k1jx	desc	
628	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n56_k1jx	title2	
629	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n6_k1jx	upgradeBtn	
630	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n10_k1jx	tLv	
631	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n58_k1jx	tipLabel1	
632	PfSkin - ArtistAgentPanel	s33x8418jazc1l0-n59_k1jx	tipLabel2	
633	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n13_k1jx	lock	
634	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n14_k1jx	condition	
635	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n37_k1jx	skillexp	
636	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n35_k1jx	energy2	
637	PfSkin - ArtistTabBtn	s33x8418jazc1m3-n6_k1jx	title	
638	PfSkin - ArtistTabBtn	s33x8418n2px1n4-n6_k1jx	title	
639	PfSkin - ArtistTag	s33x8418jazc1m4-n46_k1jx	title	
640	PfSkin - ArtistTagTip	s33x8418jazc1lc-n60_lb81	title	
641	PfSkin - ArtistTrainAttrUpItem	s33x8418jazc1m5-n36_htqt	title	
642	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n14_k1jx	name	
643	PfSkin - ArtistUI	s33x8418jazc1lf-n14_d6rl	canScount	
644	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n16_k1jx	level	
645	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n31_k1jx	n31	
646	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n34_k1jx	n34	
647	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n75_lb81	okBtn	
648	PfSkin - ArtistUI	s33x8418jazc1lf-n30_d6rl	remianTime	
649	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n54_lb81	checktip1	
650	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n55_lb81	checktip2	
651	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n70_lb81	d1	
652	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n64_lb81	d2	
653	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n73_lb81	d3	
654	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n67_lb81	d4	
655	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n90_xqnf	title	
656	PfSkin - ArtistTrainUI	s33x8418jazc1le-n25_d6rl	costTrain	
657	PfSkin - ArtistTrainUI	s33x8418jazc1le-n28_d6rl	trainToGetMax	
658	PfSkin - ArtistTrainUI	s33x8418jazc1le-n30_d6rl	desc	
659	PfSkin - AwardsInfoItem.ts	s33x8418rjg3t1w3-n4_rjg3	title	
660	PfSkin - ArtistTrainUI	s33x8418jazc1le-n32_d6rl	artistTrainTimes	
661	PfSkin - ArtistTrainUI	s33x8418jazc1le-n37_d6rl	cardNum	
662	PfSkin - ArtistTrainUI	s33x8418jazc1le-n38_9ut9	companyTrainTimes	
663	PfSkin - ArtistUI	s33x8418jazc1lf-n40_h4od	title	
664	PfSkin - BagItemInfo	s33x8418ow2j1nq-n80_ow2j	labItem	
665	PfSkin - ArtistUI	s33x8418jazc1lf-n41_gxxx	name1	
666	PfSkin - ArtistUI	s33x8418jazc1lf-n42_gxxx	name2	
667	PfSkin - BagItemInfo	s33x8418ow2j1nq-n82_ow2j	txtInfo	
668	PfSkin - ArtistUI	s33x8418jazc1lf-n49_wgdo	canScountTitle	
669	PfSkin - ArtistUI	s33x8418jazc1lf-n29_d6rl	time	
670	PfSkin - ArtistUI	s33x8418jazc1lf-n32_9ut9	leaveTip	
671	PfSkin - ArtistUI	s33x8418jazc1lf-n47_yru4	TalentBtn	
672	PfSkin - BagItemInfo	s33x8418ow2j1nq-n83_ow2j	tipAct	
673	PfSkin - ArtistUI	s33x8418jazc1lf-n48_yru4	TrainerBtn	
674	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n25_rn1r	desc	
675	PfSkin - BagItemInfo	s33x8418ow2j1nq-n85_ow2j	btnSale	
676	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n31_rn1r	t1	
677	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n35_rn1r	tkey	
678	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n56_p4vt	noneActorDesc	
679	PfSkin - BagItemInfo	s33x8418ow2j1nq-n86_ow2j	btnUse	
680	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n36_rn1r	title	
681	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n42_rn1r	effectText	
682	PfSkin - BagItemInfo	s33x8418ow2j1nq-n114_7yfc	btnInfo	
683	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n41_rn1r	levelText	
684	PfSkin - AssetLoyaltyBar	s33x8418js171nu-n40_k1jx	love	
685	PfSkin - AssetLoyaltyBar	s33x8418js171nu-n42_glat	title	
686	PfSkin - btnSelect	s33x8418rn1rt1w2-n4_cpc9	Title	
687	PfSkin - btnShopTab	s33x8418ap5a1uw-n4	title	
688	PfSkin - BagItemInfo	s33x8418ow2j1nq-n103_ow2j	btnResolve	
689	PfSkin - CollectBtn	s33x8418jazc1mb-n25_l7ru	title	
690	PfSkin - ComfirmUI	s33x8418jazc1lg-n85_qw0i	title	
691	PfSkin - ComfirmUI	s33x8418jazc1lg-n86_qw0i	okBtn	
692	PfSkin - ComfirmUI	s33x8418jazc1lg-n87_qw0i	cancleBtn	
693	PfSkin - BagItemInfo	s33x8418ow2j1nq-n104_ow2j	btnGive	
694	PfSkin - Dialog	s33x8418js171nw-n90_qw0i	title	
695	PfSkin - ItemGetUI	s33x8418lrcb1no-n85_qw0i	title	
